Metabolite_ID	Metabolite_Name	Z_Score	P_Value	N_Genes	Mean_Z	Std_Z
M_m00454c	1-acylglycerol-3P-5-tetrade	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00455c	1-acylglycerol-3P-6,9,12,15,18,21-tetra	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00456c	1-acylglycerol-3P-6,9,12,15,18-tetraco	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00457c	1-acylglycerol-3P-6,9,12,15-octa	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00458c	1-acylglycerol-3P-6,9-octa	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00459c	1-acylglycerol-3P-7,10,13,16,19-docosa	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00460c	1-acylglycerol-3P-7,10,13,16-docosa	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00461c	1-acylglycerol-3P-7-hexade	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00462c	1-acylglycerol-3P-7-octade	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00463c	1-acylglycerol-3P-7-tetrade	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00464c	1-acylglycerol-3P-8,11,14,17-eico	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00465c	1-acylglycerol-3P-8,11-eico	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00466c	1-acylglycerol-3P-9,12,15,18,21-tetra	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00467c	1-acylglycerol-3P-9,12,15,18-tetraco	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00468c	1-acylglycerol-3P-9-eicose	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00469c	1-acylglycerol-3P-9-heptade	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00470c	1-acylglycerol-3P-9-octade	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00471c	1-acylglycerol-3P-9-tetrade	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00472c	1-acylglycerol-3P-arach	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00474c	1-acylglycerol-3P-cis-vac	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00476c	1-acylglycerol-3P-dihomo-gamma	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00477c	1-acylglycerol-3P-docosa	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00478c	1-acylglycerol-3P-eico	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00479c	1-acylglycerol-3P-gamma-lin	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00480c	1-acylglycerol-3P-heneico	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00481c	1-acylglycerol-3P-heptade	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00482c	1-acylglycerol-3P-hexacosa	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00483c	1-acylglycerol-3P-hexecose	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00484c	1-acylglycerol-3P-laur	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00491c	1-acylglycerol-3P-lin	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00492c	1-acylglycerol-3P-linolen	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00493c	1-acylglycerol-3P-myrist	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00494c	1-acylglycerol-3P-nanode	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00495c	1-acylglycerol-3P-ol	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00496c	1-acylglycerol-3P-palm	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00497c	1-acylglycerol-3P-palmn	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00498c	1-acylglycerol-3P-pentade	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00499c	1-acylglycerol-3P-stea	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00500c	1-acylglycerol-3P-tetraco	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00501c	1-acylglycerol-3P-trico	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00502c	1-acylglycerol-3P-tridec	0.356702643543115	0.360657213150183	4	0.785345127571505	1.63207072662967
M_m00529c	1D-myo-inositol-3-phosphate	0.354035606337306	0.361656099566579	6	0.74098847485709	1.3351368689469
M_m01690p	DHAP	0.352712525879205	0.362151983931757	3	0.819423147894807	0.93005908794119
M_m00157m	(R)-3-hydroxybutanoate	0.352605139225708	0.362192242113065	3	0.819344192224854	0.374570789140068
M_m00088p	(3Z)-dodecenoyl-CoA	0.352502890410354	0.362230575587048	5	0.760107718367414	1.16994937709316
M_m00099p	(5Z)-dodecenoyl-CoA	0.352502890410354	0.362230575587048	5	0.760107718367414	1.16994937709316
M_m00401p	16e-18-oxo-18-CoA-dinor-LTE4	0.352502890410354	0.362230575587048	5	0.760107718367414	1.16994937709316
M_m01575p	cis,cis-3,6-dodecadienoyl-CoA	0.352502890410354	0.362230575587048	5	0.760107718367414	1.16994937709316
M_m03101c	tyrosine	0.351869930064531	0.362467905590856	34	0.634699584357246	1.62703561423277
M_m02142m	hydracrylate	0.351221064732582	0.362711254079924	2	0.877519341201561	1.60574157655919
M_m00307c	12(S)-HETE	0.350588902771547	0.362948391529054	10	0.702047225255825	1.21766574010114
M_m01365m	arginine	0.349873120110444	0.363216960335184	5	0.758609958011607	1.04967957786127
M_m02355c	L-dopachrome	0.349244153460214	0.363453010434337	23	0.652351638640102	1.57932536215045
M_m02696m	PEP	0.347924632107419	0.363948392939528	2	0.874543048314814	1.06827569791362
M_m03157g	zinc	0.346438981562844	0.364506416851735	2	0.873201679735261	0.710071799127054
M_m01677c	dextrin(n-1)	0.346251423761333	0.364576885720777	7	0.724936690745568	1.11185826557392
M_m01678c	dextrin	0.346251423761333	0.364576885720777	7	0.724936690745568	1.11185826557392
M_m01747n	dTDP	0.345408728945299	0.364893557895943	9	0.703971253445074	1.23665521657287
M_m02348s	L-carnitine	0.342831445731388	0.365862633867452	4	0.776518869380263	0.513461822975524
M_m02443c	malonyl-carnitin	0.33997376897373	0.366938140964199	8	0.713190669152851	1.26466072486784
M_m00270r	10-HETE	0.334463561657726	0.369014891395268	1	0.981975511567008	NA
M_m01765r	ebastine	0.334463561657726	0.369014891395268	1	0.981975511567008	NA
M_m02150r	hydroxylated-ebastine	0.334463561657726	0.369014891395268	1	0.981975511567008	NA
M_m00258m	10,11-dihydro-LTB4-CoA	0.333482253671069	0.369385141539113	10	0.695121540159986	1.7120296705254
M_m00258p	10,11-dihydro-LTB4-CoA	0.333482253671069	0.369385141539113	10	0.695121540159986	1.7120296705254
M_m00582m	20-CoA-20-oxo-LTB4	0.333482253671069	0.369385141539113	10	0.695121540159986	1.7120296705254
M_m00582p	20-CoA-20-oxo-LTB4	0.333482253671069	0.369385141539113	10	0.695121540159986	1.7120296705254
M_m00587p	20-COOH-LTE4-CoA	0.333482253671069	0.369385141539113	10	0.695121540159986	1.7120296705254
M_m01120m	5-oxo-12(R)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA	0.333482253671069	0.369385141539113	10	0.695121540159986	1.7120296705254
M_m01120p	5-oxo-12(R)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA	0.333482253671069	0.369385141539113	10	0.695121540159986	1.7120296705254
M_m01122m	5-oxo-12(S)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA	0.333482253671069	0.369385141539113	10	0.695121540159986	1.7120296705254
M_m01122p	5-oxo-12(S)-hydroxy-eicosa-(8E,10E,14Z)-trienoyl-CoA	0.333482253671069	0.369385141539113	10	0.695121540159986	1.7120296705254
M_m02983c	thiamin-P	0.332392051317119	0.36979661990824	2	0.860518945602655	0.340932173621276
M_m02384c	L-iduronic acid	0.332092607883892	0.369909665873669	1	0.978950973436448	NA
M_m01324l	alpha-GalNAc-globoside	0.331329188399459	0.370197923048092	1	0.977977107405925	NA
M_m03000l	Tn-antigen	0.331329188399459	0.370197923048092	1	0.977977107405925	NA
M_m03047c	tricosanoyl-CoA	0.329335071820829	0.370951218919858	23	0.647044797775807	1.63625112737412
M_m01758c	D-xylose	0.328528848400749	0.371255917865502	4	0.767418111207897	1.74535288172513
M_m03095g	type II H glycolipid	0.328220613968564	0.371372431362241	4	0.767221981304854	0.961366546340616
M_m03137g	VI2Fuc-nLc6	0.328220613968564	0.371372431362241	4	0.767221981304854	0.961366546340616
M_m02756c	porphobilinogen	0.326131585895517	0.372162400125276	2	0.854866477974526	1.12423946663446
M_m00625c	27-hydroxycholesterol	0.325448570463268	0.372420800265874	1	0.970475420373663	NA
M_m01184c	7alpha-hydroxypregnenolone	0.325448570463268	0.372420800265874	1	0.970475420373663	NA
M_m01447r	cholest-5-ene-3beta,7alpha,25-triol	0.325448570463268	0.372420800265874	1	0.970475420373663	NA
M_m02529c	N-acetylglucosamine-6-phosphate	0.324727352020119	0.372693715819513	4	0.764999214943571	1.6893589827232
M_m00113c	(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA	0.323080240327614	0.373317237211861	25	0.641368360660302	1.6510647838911
M_m00103c	(5Z,8Z,11Z,14Z,17Z)-eicosapentaenoyl-CoA	0.322594478496271	0.373501187936799	31	0.632985051316983	1.54252885491592
M_m00106c	(6Z,9Z)-octadecadienoyl-CoA	0.322594478496271	0.373501187936799	31	0.632985051316983	1.54252885491592
M_m00108c	(6Z,9Z,12Z,15Z)-octadecatetraenoyl-CoA	0.322594478496271	0.373501187936799	31	0.632985051316983	1.54252885491592
M_m01934c	gamma-linolenoyl-CoA	0.322594478496271	0.373501187936799	31	0.632985051316983	1.54252885491592
M_m02390c	linolenoyl-CoA	0.322594478496271	0.373501187936799	31	0.632985051316983	1.54252885491592
M_m01598m	cob(I)alamin	0.322309212754776	0.373609227235684	2	0.851415322351796	1.5675876444251
M_m01599m	cob(II)alamin	0.322309212754776	0.373609227235684	2	0.851415322351796	1.5675876444251
M_m01600m	cobamide-coenzyme	0.322309212754776	0.373609227235684	2	0.851415322351796	1.5675876444251
M_m03057m	triphosphate	0.322309212754776	0.373609227235684	2	0.851415322351796	1.5675876444251
M_m00201c	[protein]-L-glutamine	0.319800037860996	0.374559959455861	7	0.712183655453904	1.55561350365921
M_m00207c	[protein]-N5-alkylglutamine	0.319800037860996	0.374559959455861	7	0.712183655453904	1.55561350365921
M_m01310c	alkylamine	0.319800037860996	0.374559959455861	7	0.712183655453904	1.55561350365921
M_m01927c	gamma-glutamyl-cysteine	0.318512939521412	0.375047940512762	5	0.740749069081963	1.32425301992481
M_m03118c	uracil	0.317320600087359	0.375500173924631	6	0.721938892161795	1.62425705838059
M_m01990c	glycogenin G11	0.316669733233625	0.375747108538057	5	0.739699288686499	1.17189548650564
M_m01588g	citrulline	0.316030156800561	0.375989809224603	1	0.958460698042669	NA
M_m00514c	1-alkyl-2-acylglycerol	0.315790724820146	0.37608067933524	14	0.666703205341825	1.16867116316482
M_m00365c	14,15-DiHETE	0.311401211416995	0.377747816538952	2	0.84156667368158	1.77795618381693
M_m00365n	14,15-DiHETE	0.311401211416995	0.377747816538952	2	0.84156667368158	1.77795618381693
M_m02362n	leukotriene A4	0.311401211416995	0.377747816538952	2	0.84156667368158	1.77795618381693
M_m01755n	dUMP	0.309132091280687	0.378610524302894	1	0.94966109071915	NA
M_m01669s	deoxyguanosine	0.307762906458504	0.379131374404632	4	0.754204719858836	2.54811678328024
M_m01371r	ATP	0.307243754965289	0.379328921703269	21	0.644737718462857	1.44416443585544
M_m01099c	5-formiminotetrahydrofolate	0.306779428275104	0.37950563378975	1	0.946659885445867	NA
M_m01005m	4-hydroxyphenylpyruvate	0.305687397457366	0.379921334829503	2	0.836407768350274	0.296995234210738
M_m03101m	tyrosine	0.305687397457366	0.379921334829503	2	0.836407768350274	0.296995234210738
M_m02185s	isomaltose	0.305500034861027	0.379992671710808	1	0.945027810536787	NA
M_m02980c	THF	0.304566712995113	0.380348087689756	15	0.660379875821033	1.28172894808221
M_m01959g	globoside	0.304240463677652	0.380472349729178	4	0.751963385702287	1.58999437554652
M_m01642m	dATP	0.30389832775147	0.380602675919844	10	0.683144387088434	1.16778837742387
M_m01747m	dTDP	0.30389832775147	0.380602675919844	10	0.683144387088434	1.16778837742387
M_m01754m	dUDP	0.30389832775147	0.380602675919844	10	0.683144387088434	1.16778837742387
M_m00138r	(alpha-D-Glucosyl)-(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)	0.302956977228424	0.380961324431936	5	0.731889320525351	0.797991398335524
M_m00574c	2,5-diamino-6-(5-triphosphoryl-3,4-trihydroxy-2-oxopentyl)-amino-4-oxopyrimidine	0.30132932631237	0.381581690181618	1	0.939707391734836	NA
M_m00574n	2,5-diamino-6-(5-triphosphoryl-3,4-trihydroxy-2-oxopentyl)-amino-4-oxopyrimidine	0.30132932631237	0.381581690181618	1	0.939707391734836	NA
M_m00575c	2,5-diaminopyrimidine nucleoside triphosphate	0.30132932631237	0.381581690181618	1	0.939707391734836	NA
M_m00575n	2,5-diaminopyrimidine nucleoside triphosphate	0.30132932631237	0.381581690181618	1	0.939707391734836	NA
M_m01832c	formamidopyrimidine nucleoside triphosphate	0.30132932631237	0.381581690181618	1	0.939707391734836	NA
M_m01832n	formamidopyrimidine nucleoside triphosphate	0.30132932631237	0.381581690181618	1	0.939707391734836	NA
M_m01833n	formate	0.30132932631237	0.381581690181618	1	0.939707391734836	NA
M_m01947c	GD3	0.296164153065687	0.383552361571215	4	0.746824420512589	0.752227528363876
M_m01947g	GD3	0.296164153065687	0.383552361571215	4	0.746824420512589	0.752227528363876
M_m02033c	GT3	0.296164153065687	0.383552361571215	4	0.746824420512589	0.752227528363876
M_m02883c	sedoheptulose-1,7-bisphosphate	0.296071591605065	0.383587704255936	6	0.710913843125421	1.16000856468874
M_m02644c	octanoyl-CoA	0.295365375188731	0.383857390295603	9	0.682730470106756	1.75340875150167
M_m01276c	acyl-CoA-LD-TG2 pool	0.29479506771838	0.384075217241839	14	0.659563307283392	1.51042874700168
M_m01693m	dIDP	0.293480039535714	0.384577627145075	1	0.929694346598448	NA
M_m01714m	dITP	0.293480039535714	0.384577627145075	1	0.929694346598448	NA
M_m02161m	IDP	0.293480039535714	0.384577627145075	1	0.929694346598448	NA
M_m02193m	ITP	0.293480039535714	0.384577627145075	1	0.929694346598448	NA
M_m01896r	G10595	0.292634130591329	0.384900911384688	2	0.824622195963434	1.08545978471142
M_m02349m	L-cystathionine	0.290751781164817	0.385620582923643	1	0.926214008194611	NA
M_m02471m	methionine	0.290751781164817	0.385620582923643	1	0.926214008194611	NA
M_m02530m	N-acetyl-L-alanine	0.290751781164817	0.385620582923643	1	0.926214008194611	NA
M_m02531m	N-acetyl-L-asparagine	0.290751781164817	0.385620582923643	1	0.926214008194611	NA
M_m02533m	N-acetyl-L-cystathionine	0.290751781164817	0.385620582923643	1	0.926214008194611	NA
M_m02534m	N-acetyl-L-cysteine	0.290751781164817	0.385620582923643	1	0.926214008194611	NA
M_m02536m	N-acetyl-L-glutamate	0.290751781164817	0.385620582923643	1	0.926214008194611	NA
M_m02540m	N-acetylmethionine	0.290751781164817	0.385620582923643	1	0.926214008194611	NA
M_m01705m	dihydrothymine	0.289519350040027	0.386091987221394	1	0.924641841342877	NA
M_m02997m	thymine	0.289519350040027	0.386091987221394	1	0.924641841342877	NA
M_m00209c	[protein]-N6-(lipoyl)lysine	0.285819990602978	0.387507998136561	4	0.740242418733995	1.32475389120189
M_m00101c	(5Z,8Z,11Z)-eicosatrienoyl-CoA	0.285693424377346	0.387556470737645	24	0.633667053684169	1.68611686655984
M_m00631m	2-aminoadipate 6-semialdehyde	0.28546589622417	0.387643614358727	3	0.769980293279269	0.852320845275439
M_m02709c	peptidylproline-(omega=0)	0.28480306639285	0.387897511417977	32	0.623644113004221	1.49655340246931
M_m02710c	peptidylproline-(omega=180)	0.28480306639285	0.387897511417977	32	0.623644113004221	1.49655340246931
M_m01260c	acetylcholine	0.283155341606328	0.38852888009536	9	0.677547950183352	1.73315023124231
M_m01260s	acetylcholine	0.283155341606328	0.38852888009536	9	0.677547950183352	1.73315023124231
M_m01195c	7-hydroxymethyl-12-methylbenz[a]anthracene sulfate	0.282095711808399	0.388935060622314	1	0.915171780329107	NA
M_m02968c	testosterone sulfate	0.282095711808399	0.388935060622314	1	0.915171780329107	NA
M_m02751l	Pi	0.281346052546214	0.389222495667154	22	0.634706001845512	1.3735693126181
M_m02785c	prostaglandin E1	0.277678653476512	0.390629524236242	10	0.672529262742501	1.44115755798903
M_m02339c	L-arginyl-protein	0.276069946292681	0.391247171684289	1	0.907484933892355	NA
M_m02322c	L-2-aminoadipate	0.274294602208621	0.391929116157316	3	0.76176663753605	1.25100392572117
M_m02322m	L-2-aminoadipate	0.274294602208621	0.391929116157316	3	0.76176663753605	1.25100392572117
M_m01739c	dopaminochrome	0.273647554364314	0.392177742618567	26	0.628261601126936	1.48644511267533
M_m01178r	7alpha,12alpha-dihydroxycholest-4-en-3-one	0.272390440442624	0.392660911166688	1	0.902791124224731	NA
M_m02402r	lithocholate	0.272390440442624	0.392660911166688	1	0.902791124224731	NA
M_m00671c	2-oxobutyrate	0.270472759450259	0.393398285506261	16	0.645564083674746	1.18878078210335
M_m02131c	HMG-CoA	0.269884585225165	0.39362452324804	3	0.758524187621704	1.65640541077786
M_m02131p	HMG-CoA	0.269884585225165	0.39362452324804	3	0.758524187621704	1.65640541077786
M_m01747c	dTDP	0.269662063786118	0.393710124173438	12	0.65998105075532	1.13910947333313
M_m01686m	dGMP	0.265711852132817	0.395230567371563	1	0.894271495869153	NA
M_m02027c	GSSG	0.261549206487418	0.39683450417863	21	0.632037756491006	1.04190252003495
M_m00920m	3-sulfopyruvate	0.261196949082089	0.39697031537953	2	0.796238100080173	0.353803723874344
M_m01388c	beta-D-glucose	0.260981893260297	0.397053235293723	7	0.683825599784942	0.949061845234497
M_m01389c	beta-D-glucose-6-phosphate	0.258286842992256	0.398092769816307	7	0.682526232284478	0.950939971482674
M_m00720c	3,3-diiodo-L-thyronine	0.256383177083227	0.398827488295334	48	0.605869840742468	1.50987787348013
M_m00947c	4,6-dihydroxyquinoline	0.255983601533315	0.398981749816976	2	0.79153105734946	0.399935116089734
M_m00949c	4,8-dihydroxyquinoline	0.255983601533315	0.398981749816976	2	0.79153105734946	0.399935116089734
M_m01618c	cPMP	0.255560926909662	0.39914494622067	2	0.79114943162892	0.726027180339871
M_m01283c	adenylyl sulfate	0.253060780031851	0.400110622804059	4	0.719397697566687	2.06537416187436
M_m01948g	GDP	0.252223978916002	0.400433972303649	10	0.66222385113397	1.30010021914352
M_m01611l	core 6	0.252074124077771	0.400491885135111	4	0.718769887314478	0.713293059020997
M_m02270l	keratan sulfate I, degradation product 4	0.252074124077771	0.400491885135111	4	0.718769887314478	0.713293059020997
M_m02273l	keratan sulfate I, degradation product 5	0.252074124077771	0.400491885135111	4	0.718769887314478	0.713293059020997
M_m02279l	keratan sulfate II (core 2-linked), degradation product 1	0.252074124077771	0.400491885135111	4	0.718769887314478	0.713293059020997
M_m02280l	keratan sulfate II (core 2-linked), degradation product 2	0.252074124077771	0.400491885135111	4	0.718769887314478	0.713293059020997
M_m02288l	keratan sulfate II (core 2-linked)	0.252074124077771	0.400491885135111	4	0.718769887314478	0.713293059020997
M_m02299l	keratan sulfate II (core 4-linked), degradation product 1	0.252074124077771	0.400491885135111	4	0.718769887314478	0.713293059020997
M_m02300l	keratan sulfate II (core 4-linked), degradation product 2	0.252074124077771	0.400491885135111	4	0.718769887314478	0.713293059020997
M_m02303l	keratan sulfate II (core 4-linked)	0.252074124077771	0.400491885135111	4	0.718769887314478	0.713293059020997
M_m02157c	hypotaurine	0.248412043545693	0.401907808084898	4	0.716439701505584	0.463434063001285
M_m00734c	3,5,3-triiodothyronine-4-sulfate	0.246381349784241	0.402693521025962	6	0.685132058852503	1.77436528462265
M_m02523c	N-acetyl-D-glucosaminylphosphatidylinositol	0.245923965622804	0.402870545774804	7	0.676565704847724	1.23606476254987
M_m02523r	N-acetyl-D-glucosaminylphosphatidylinositol	0.245923965622804	0.402870545774804	7	0.676565704847724	1.23606476254987
M_m03121m	urea	0.24560148146712	0.402995371155966	4	0.71465133781092	0.826249629789855
M_m02364c	leukotriene B4	0.245351174327959	0.403092265473152	14	0.642749146301977	1.27855712128933
M_m02135c	homogentisate	0.243509864378776	0.403805222195625	2	0.7802687324711	0.725586588056403
M_m00031c	(1R)-hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene	0.243350000603907	0.403867136698365	17	0.635135477891216	1.41446040928606
M_m00033c	(1S)-hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene	0.243350000603907	0.403867136698365	17	0.635135477891216	1.41446040928606
M_m00541c	1-nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene	0.243350000603907	0.403867136698365	17	0.635135477891216	1.41446040928606
M_m00542c	1-nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene	0.243350000603907	0.403867136698365	17	0.635135477891216	1.41446040928606
M_m00543c	1-nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene	0.243350000603907	0.403867136698365	17	0.635135477891216	1.41446040928606
M_m00544c	1-nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene	0.243350000603907	0.403867136698365	17	0.635135477891216	1.41446040928606
M_m00565c	2-(S-glutathionyl)acetyl chloride	0.243350000603907	0.403867136698365	17	0.635135477891216	1.41446040928606
M_m00566c	2-(S-glutathionyl)acetyl glutathione	0.243350000603907	0.403867136698365	17	0.635135477891216	1.41446040928606
M_m00571c	2,3-dihydro-2-S-glutathionyl-3-hydroxy bromobenzene	0.243350000603907	0.403867136698365	17	0.635135477891216	1.41446040928606
M_m00724c	3,4-dihydro-3-hydroxy-4-S-glutathionyl bromobenzene	0.243350000603907	0.403867136698365	17	0.635135477891216	1.41446040928606
M_m00944c	4,5-dihydro-4-hydroxy-5-S-glutathionyl-benzo[a]pyrene	0.243350000603907	0.403867136698365	17	0.635135477891216	1.41446040928606
M_m01175c	7,8-dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene	0.243350000603907	0.403867136698365	17	0.635135477891216	1.41446040928606
M_m01299c	aflatoxin B1-exo-8,9-epoxide-GSH	0.243350000603907	0.403867136698365	17	0.635135477891216	1.41446040928606
M_m02144c	hydrochloride	0.243350000603907	0.403867136698365	17	0.635135477891216	1.41446040928606
M_m02850c	S-(1,2-dichlorovinyl)glutathione	0.243350000603907	0.403867136698365	17	0.635135477891216	1.41446040928606
M_m02853c	S-(2,2-dichloro-1-hydroxy)ethyl glutathione	0.243350000603907	0.403867136698365	17	0.635135477891216	1.41446040928606
M_m02854c	S-(2-chloroacetyl)glutathione	0.243350000603907	0.403867136698365	17	0.635135477891216	1.41446040928606
M_m02861c	S-(formylmethyl)glutathione	0.243350000603907	0.403867136698365	17	0.635135477891216	1.41446040928606
M_m00243c	1,2-dihydronaphthalene-1,2-diol	0.243188570174676	0.403929660403329	6	0.683475485004028	1.18704193265931
M_m01619c	creatine	0.242930290445533	0.404029699966545	7	0.675122360996805	1.38767792846489
M_m02554n	NADP+	0.242607859059488	0.404154596218466	8	0.669232122091865	1.04321746727265
M_m02759r	PPi	0.240070670057233	0.405137735646153	15	0.639131565561431	1.59991922276917
M_m02409m	L-octanoylcarnitine	0.23948053571112	0.405366493834486	2	0.776630720227085	0.251538320471045
M_m00025c	(15Z)-tetracosenoyl-CoA	0.236804408460219	0.406404265682102	31	0.613338602663244	1.4801552486815
M_m02971c	tetracosanoyl-CoA	0.236804408460219	0.406404265682102	31	0.613338602663244	1.4801552486815
M_m02162c	III3,IV2Fuc-nLc4Cer	0.232905997285982	0.40791720066903	3	0.731335807226374	1.3414101931438
M_m02199c	IV3NeuAc,III3Fuc-nLc4Cer	0.232905997285982	0.40791720066903	3	0.731335807226374	1.3414101931438
M_m01965c	glucose	0.232535711194479	0.408060976864226	39	0.606954782329209	1.12716782897943
M_m01442s	chloride	0.227910298446553	0.409857988200835	30	0.612542218946876	1.96013001787181
M_m01383m	beta-alanine	0.22179673869828	0.4122360591882	1	0.838250608175586	NA
M_m02325m	L-3-amino-isobutanoate	0.22179673869828	0.4122360591882	1	0.838250608175586	NA
M_m01316c	all-trans-decaprenyl-diphosphate	0.221397416359715	0.412391501983012	2	0.760303779677791	1.03253013585712
M_m00536c	1-methylnicotinamide	0.220544167571061	0.412723689148185	4	0.698707341839741	1.12456390850481
M_m03108r	UDP-glucose	0.217754183470769	0.413810322093673	2	0.757014366738068	2.00821560606449
M_m02674s	palmitate	0.21738511039309	0.413954116975547	14	0.633238853548444	1.58377645998269
M_m01761c	D-xylulose-5-phosphate	0.217007222698153	0.41410135808182	5	0.68293746532678	1.84143425928801
M_m01338c	androsterone	0.216542955292198	0.414282272923174	5	0.682673046295522	1.55264367079528
M_m02409c	L-octanoylcarnitine	0.21554036713441	0.414673021575532	5	0.682102031862821	1.63843265599468
M_m02657c	O-propanoylcarnitine	0.21554036713441	0.414673021575532	5	0.682102031862821	1.63843265599468
M_m01818c	fatty acid-retinol pool	0.214413843286153	0.415112173651833	19	0.620269737800197	1.40566723236627
M_m02759p	PPi	0.212679027012415	0.415788663269123	16	0.627170969912278	1.54640905918617
M_m00131p	(9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA	0.212349980750621	0.415917002706638	1	0.826199728087504	NA
M_m00134p	(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA	0.212349980750621	0.415917002706638	1	0.826199728087504	NA
M_m00317p	12,15,18,21-tetracosatetraenoyl-CoA	0.212349980750621	0.415917002706638	1	0.826199728087504	NA
M_m03047p	tricosanoyl-CoA	0.212349980750621	0.415917002706638	1	0.826199728087504	NA
M_m01965l	glucose	0.212219415898824	0.415967930006432	5	0.680210616059549	1.40435084042944
M_m02738g	phosphocholine	0.211594213537806	0.416211812024816	1	0.825235623777157	NA
M_m01452r	cholesterol-ester-10,13,16,19-docosa	0.211496642501789	0.416249875928363	4	0.692950391838955	0.83915452773996
M_m01453r	cholesterol-ester-10,13,16-docosa	0.211496642501789	0.416249875928363	4	0.692950391838955	0.83915452773996
M_m01454r	cholesterol-ester-10-hepta	0.211496642501789	0.416249875928363	4	0.692950391838955	0.83915452773996
M_m01455r	cholesterol-ester-11,14,17-eico	0.211496642501789	0.416249875928363	4	0.692950391838955	0.83915452773996
M_m01456r	cholesterol-ester-11,14-eicosa	0.211496642501789	0.416249875928363	4	0.692950391838955	0.83915452773996
M_m01457r	cholesterol-ester-11-docose	0.211496642501789	0.416249875928363	4	0.692950391838955	0.83915452773996
M_m01458r	cholesterol-ester-11-eico	0.211496642501789	0.416249875928363	4	0.692950391838955	0.83915452773996
M_m01459r	cholesterol-ester-12,15,18,21-tetracosa	0.211496642501789	0.416249875928363	4	0.692950391838955	0.83915452773996
