baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_symbol
ENSG00000146352	10.0264215756634	3.44508644970223	0.988446680770983	3.48535385541998	0.000491486618272151	0.0225443343227122	CLVS2
ENSG00000146373	738.413677774365	-0.0464963747958077	0.272528420536137	-0.17061110435505	0.864529565938312	0.950126781452902	RNF217
ENSG00000146374	30.2098411952061	-0.459045986739367	0.681292141252444	-0.673787291741669	0.500446555424327	0.760082538493126	RSPO3
ENSG00000146376	492.462154239365	0.459674240229107	0.256075477343422	1.79507325339333	0.0726420295451373	0.317742095755765	ARHGAP18
ENSG00000146386	584.355609080049	0.334762472886283	0.347225989059472	0.96410546282279	0.334993054167445	0.638482175403462	ABRACL
ENSG00000146399	0.355081912048843	-0.085399219505178	1.43753923854591	-0.0594065311160203	0.952628311170652	NA	TAAR1
ENSG00000146409	515.805380084572	-0.0506115039315144	0.229135123567591	-0.220880601557294	0.825185402107686	0.934514321624491	SLC18B1
ENSG00000146410	86.8572747177135	0.647162440526852	0.364787942219272	1.77407848677698	0.0760501687338168	0.324898411264543	MTFR2
ENSG00000146411	260.176185811236	-0.246764941480215	0.570579497189897	-0.432481262813565	0.665391667519377	0.855397293508251	SLC2A12
ENSG00000146414	157.011228836619	-0.217882793871252	0.350189696525794	-0.62218505008243	0.533820195196023	0.78322389677123	SHPRH
ENSG00000146416	5756.57262551008	-0.476678902173273	0.199103212691916	-2.39412963622473	0.0166598593110962	0.154044065931118	AIG1
ENSG00000146425	1854.28128545698	0.251693617166028	0.186961922025193	1.3462292986703	0.178228578965793	0.485279028454696	DYNLT1
ENSG00000146426	199.538013982158	0.241873154457717	0.308662033988304	0.783618093007455	0.433264236092745	0.715004141220129	TIAM2
ENSG00000146433	1639.19903003884	0.172094136330571	0.218489448637699	0.787654220391844	0.430898990251764	0.712942717274768	TMEM181
ENSG00000146453	4.15699258033163	-0.163218878305761	0.367644188157089	-0.443958815516538	0.65707236016966	0.851749492359724	PNLDC1
ENSG00000146457	1975.1004635576	0.0377215518618918	0.155608451440943	0.242413259129489	0.808459961422778	0.926109787105383	WTAP
ENSG00000146463	1171.32797315041	0.0199673516250077	0.141107564977337	0.141504473046605	0.887471426620129	0.959561019106928	ZMYM4
ENSG00000146469	12.3476762001039	0.243644432061301	0.355459787327506	0.685434585704113	0.493069725721851	0.754245339822322	VIP
ENSG00000146476	1178.80373847387	-0.0716789267226198	0.206635013528423	-0.346886645678567	0.728676479663246	0.886356741093292	ARMT1
ENSG00000146477	1502.83987568048	-0.229631786755158	0.36818389657347	-0.623687751942013	0.532832668316228	0.782983586384157	SLC22A3
ENSG00000146530	17.6209672811728	2.02563098397776	1.16163805584152	1.74377119774226	0.0811989947044379	0.334927380132542	VWDE
ENSG00000146535	1875.32375522281	0.24025667952075	0.204301225924279	1.17599235361317	0.239597931604069	0.550309696270104	GNA12
ENSG00000146540	3231.2497709134	0.30332951667972	0.203844097168591	1.48804660469931	0.136738603418114	0.426538378215267	C7orf50
ENSG00000146555	139.374735062265	0.758952460552061	0.560075373636326	1.35508986161008	0.175388928432742	0.481294009336436	SDK1
ENSG00000146574	157.156521528231	0.216246780562625	0.206380037929845	1.04780860945541	0.294726795067708	0.606292108126522	CCZ1B
ENSG00000146576	951.952229943057	-0.0938037253663646	0.114486835106035	-0.819340715283865	0.412592048984232	0.700457893116627	C7orf26
ENSG00000146587	488.195397690073	-0.0698311538952293	0.160361828635293	-0.435459950098502	0.663228603381716	0.85467359267835	RBAK
ENSG00000146592	169.206443524429	0.265824823485721	0.405364011621327	0.65576818825753	0.511973287606476	0.768561518961519	CREB5
ENSG00000146648	4267.91954357303	-0.65177681943963	0.208593094232083	-3.12463277770095	0.00178027155336167	0.0483688755993912	EGFR
ENSG00000146670	766.899789943523	0.81393828586856	0.360295484437366	2.25908544798889	0.0238780701605577	0.182794856543532	CDCA5
ENSG00000146674	8853.46239252623	0.680591487074919	0.368008078682314	1.84939278917962	0.0644011159029431	0.300441707615064	IGFBP3
ENSG00000146676	1528.1445284884	-0.08380403012945	0.108424652614572	-0.772924128494619	0.439567284091426	0.720257991715843	PURB
ENSG00000146678	29515.6076136023	-0.0996894363083447	0.515306489776675	-0.193456589983077	0.846601399983883	0.943132967663784	IGFBP1
ENSG00000146700	346.01682517236	-0.228178362616363	0.434926457179203	-0.524636657186268	0.599835798786679	0.820957350392528	SSC4D
ENSG00000146701	14068.1511991192	-0.226463665564221	0.215141416241265	-1.05262700934468	0.292511973324551	0.603824536676066	MDH2
ENSG00000146707	128.496758229647	0.109099614120015	0.223217376311673	0.488759503954036	0.62501197114089	0.834342760714797	POMZP3
ENSG00000146729	900.321913715453	0.119123469173471	0.219965712999506	0.541554715728529	0.588125294872313	0.814864482180458	GBAS
ENSG00000146731	6544.41990109242	0.264219796093652	0.142287559664331	1.85694235474254	0.0633193558172259	0.297815550141501	CCT6A
ENSG00000146733	1125.43521303989	0.185560942871078	0.276813629730599	0.670346120787729	0.502637172677822	0.761746715914902	PSPH
ENSG00000146755	386.524609416948	0.751655845102536	0.853793215731275	0.880372239147792	0.37865769023409	0.673504739526979	TRIM50
ENSG00000146757	190.828881845242	0.0855094787178121	0.197667453383883	0.432592605681762	0.665310762255346	0.855388407556714	ZNF92
ENSG00000146776	329.315188467119	-0.255993632281393	0.235422776244953	-1.08737835975155	0.276869630884023	0.586923818853978	ATXN7L1
ENSG00000146802	742.041518981968	-0.016667487452358	0.177978857732716	-0.0936486932475363	0.925388227929662	0.972410331268073	TMEM168
ENSG00000146809	1.71312553735392	-0.62140688289704	0.543858046167536	-1.14259021683319	0.253208769319184	0.564990462982206	ASB15
ENSG00000146826	631.232608359112	0.0960202130080136	0.179538950133722	0.534815497898906	0.592777445287911	0.817552457307945	C7orf43
ENSG00000146828	1739.26851918633	0.457826615678349	0.215389438241678	2.12557597724288	0.0335385816234119	0.21786814209378	SLC12A9
ENSG00000146830	2296.38210963054	0.0767206828856167	0.148256160445306	0.51748731826844	0.604816019409034	0.822622714527014	GIGYF1
ENSG00000146833	1258.14308834571	-0.328321621542451	0.158610120441631	-2.06999162870741	0.0384531283937866	0.233154254582433	TRIM4
ENSG00000146834	2787.61157903388	-0.249379124649341	0.145872112339628	-1.70957368512442	0.0873447351952734	0.347024797952748	MEPCE
ENSG00000146839	1.89260731052583	0.789002990574931	0.596162298444171	1.32347012320978	0.185679085534874	0.492872329599373	ZAN
ENSG00000146842	862.071210731689	-0.116766624983105	0.163471834654125	-0.714292007734305	0.475046633258805	0.743022143376814	TMEM209
ENSG00000146856	173.966522022095	0.580979558454948	0.252063703195164	2.30489178366596	0.0211726348900051	0.172247374503735	AGBL3
ENSG00000146857	10.3636503327745	2.14969154497211	0.717485284803145	2.9961472249036	0.00273414392842379	0.0612773579486442	STRA8
ENSG00000146858	32.5872740029129	0.333251794885981	0.516757111858836	0.644890582516098	0.518998095047185	0.774198229785915	ZC3HAV1L
ENSG00000146859	2555.44331100767	-0.310994923860477	0.240631067460595	-1.29241384806392	0.19621386352544	0.50607155738347	TMEM140
ENSG00000146872	911.410571859799	-0.240213306135092	0.147875535754358	-1.6244289828584	0.1042842856451	0.37790454404966	TLK2
ENSG00000146904	1484.69347413243	-0.529183522428445	0.401425987632264	-1.31825925259531	0.187416876374757	0.495080236917664	EPHA1
ENSG00000146909	710.515927005075	-0.103999151988326	0.125662828030207	-0.827604738955314	0.407894383586392	0.69679660337743	NOM1
ENSG00000146910	1.31625257837738	-0.0188179911128431	0.948365045036548	-0.0198425608486212	0.98416896591042	0.993977040655016	CNPY1
ENSG00000146918	637.720353492877	0.0645223495644917	0.274255607175876	0.235263556610219	0.814004178943936	0.929005431064456	NCAPG2
ENSG00000146938	170.374024495865	0.915536994432457	0.604927702923472	1.51346514634374	0.130161547919408	0.417966154713466	NLGN4X
ENSG00000146950	476.410397419077	-0.311166872638269	0.359495618986443	-0.865565131267994	0.3867286841678	0.680325338213183	SHROOM2
ENSG00000146955	2.64270858007607	1.08693665050649	0.674387062645409	1.61174006844494	0.107018514573259	0.382855905589087	RAB19
ENSG00000146963	1225.37051388384	0.0802508834624727	0.087481546717853	0.91734641731129	0.358961141248174	0.657770407857238	LUC7L2
ENSG00000146966	212.73156018858	-0.194492032862284	0.237438462215096	-0.819126063434881	0.412714493057647	0.700457893116627	DENND2A
ENSG00000147003	215.247775562934	-0.994818171758115	0.48986332543044	-2.03080761533633	0.0422745142264068	0.243671860101001	TMEM27
ENSG00000147010	1367.05216100477	-0.0594374876354993	0.196545156546179	-0.302411357674613	0.762338497662126	0.904081143448992	SH3KBP1
ENSG00000147027	675.542751645068	-0.464101648255812	0.378603344597192	-1.22582553714517	0.220264335000339	0.528832850355474	TMEM47
ENSG00000147036	4.45671929921882	-0.14722195829935	0.405261068539703	-0.363276834929746	0.716398096084036	0.878971598955957	LANCL3
ENSG00000147041	83.3989875735217	-0.658480401832346	0.445767156890204	-1.47718465044866	0.139626147191861	0.431133086140778	SYTL5
ENSG00000147044	1596.92943769247	-0.40285534097672	0.202313465893538	-1.99124333715242	0.0464541415448107	0.255581390356214	CASK
ENSG00000147050	785.021141849615	-0.135951349360216	0.231188124381634	-0.588055073001042	0.556495327509162	0.796874100327915	KDM6A
ENSG00000147059	1.43562586744094	-0.350585451405656	0.483438652114781	-0.725191189972163	0.46833474688935	0.739347311633923	SPIN2A
ENSG00000147065	9169.76502269348	-0.0263879337121391	0.268605590836789	-0.0982404484952549	0.921741364534055	0.971416575266645	MSN
ENSG00000147082	30.0601317797144	0.333337993963457	0.28013730862769	1.18990931838527	0.23408203556163	0.544245466073259	CCNB3
ENSG00000147099	752.893672624893	0.0469008460582697	0.160226694096617	0.292715557308998	0.769739577483038	0.907615949466736	HDAC8
ENSG00000147100	2851.26444707644	-0.953808388985356	0.322303314514719	-2.95935023324681	0.00308288510648236	0.0648784834473435	SLC16A2
ENSG00000147113	513.56188040665	-0.075911945449821	0.270231625507473	-0.280914364879627	0.778776082537519	0.911788140351951	CXorf36
ENSG00000147117	0.788192387364675	1.07210125807419	0.703327807385134	1.52432656126608	0.127427155234528	NA	ZNF157
ENSG00000147118	241.014403571617	0.0943730629435454	0.13763589367928	0.685671887040268	0.49292003851634	0.754197025321801	ZNF182
ENSG00000147119	257.401602435182	0.0496410373465481	0.285999704347679	0.173570240080393	0.862203221942841	0.949094289680191	CHST7
ENSG00000147121	392.574523571157	0.00307980813422167	0.119824348875645	0.0257026903389889	0.979494477986938	0.992616561598256	KRBOX4
ENSG00000147123	6502.02403004934	-0.0558604343020858	0.283297135780954	-0.197179664905886	0.843686943272991	0.94163390348989	NDUFB11
ENSG00000147124	206.674473636758	-0.0677354726156522	0.182464853744861	-0.371224765895826	0.710470128414995	0.875410788373819	ZNF41
ENSG00000147127	16.5965763430289	0.0927856823155932	0.295826691472329	0.313648784880766	0.753787802847155	0.899569487662945	RAB41
ENSG00000147130	1430.29755105997	0.253331681840441	0.1706713172191	1.48432487642446	0.137722753833598	0.42790327978245	ZMYM3
ENSG00000147133	841.513559852034	-0.110283076138522	0.2202867505663	-0.500634177293972	0.616628604598923	0.830015885703397	TAF1
ENSG00000147138	7.33389915487004	0.887107512396042	0.563793070143484	1.5734629589723	0.115611658704748	0.396097393261977	GPR174
ENSG00000147140	11503.2467300334	-0.00953951398523951	0.127233192608262	-0.0749766141183824	0.940233318739044	0.977586450946003	NONO
ENSG00000147144	493.729898452309	0.242915921997819	0.221167329505082	1.09833546637021	0.272058030469475	0.582536485611809	CCDC120
ENSG00000147145	2.28547985423967	-0.777128316477538	0.535994668671619	-1.44988068333503	0.147091794877999	0.441659503179117	LPAR4
ENSG00000147155	11976.6984950409	0.131421823904211	0.304984852165808	0.430912627204063	0.666531901674751	0.855842444028024	EBP
ENSG00000147160	1.28874256413554	0.156382843306846	0.795906708213295	0.196483886482003	0.844231443580519	0.941976787528587	AWAT2
ENSG00000147162	3443.10346773205	0.407182949017618	0.191555219197659	2.12566877959853	0.0335308482480522	0.21786814209378	OGT
ENSG00000147164	1551.9325587476	-0.0132956077458022	0.125309751023129	-0.106101940489436	0.91550147155033	0.968409207894882	SNX12
ENSG00000147166	34.296429885889	0.561092320401499	0.327796688020671	1.71170832685813	0.0869504333216081	0.34633582528817	ITGB1BP2
ENSG00000147168	743.928147258673	0.80173812376288	0.375425624360702	2.13554449067809	0.0327165600873356	0.215954271005903	IL2RG
ENSG00000147174	38.1339635206285	0.140464002951744	0.281461233775283	0.499052750773807	0.617742222544607	0.830726342195036	GCNA
ENSG00000147180	85.3965541687727	0.0805466955878687	0.496283831674933	0.16229965686375	0.871069884881033	0.953694143880209	ZNF711
ENSG00000147202	1118.17578282817	-0.456541945065787	0.167198443978302	-2.7305394368684	0.00632307674055067	0.0943374606784407	DIAPH2
ENSG00000147206	10.8898365581442	-0.875883240464862	0.581208908782017	-1.5070024344609	0.131810033194659	0.420830737228486	NXF3
ENSG00000147223	82.2768667927966	-1.02538229551484	0.538205981903938	-1.90518561664344	0.0567559472088653	0.282171063032925	RIPPLY1
ENSG00000147224	1934.3500379809	-0.316741533893218	0.182092034848239	-1.73945847855015	0.0819541496756281	0.336298648454808	PRPS1
ENSG00000147231	135.383975620395	-0.421823476181711	0.385830792897341	-1.09328618644999	0.274268165956711	0.584709895952459	CXorf57
ENSG00000147234	2.92703725107418	-0.467973038919661	0.43185386268775	-1.08363749720128	0.278525558315103	0.588981155500317	FRMPD3
ENSG00000147246	0.724985183731105	0.353001283200418	1.23605448893818	0.285587153608139	0.775194343791166	NA	HTR2C
ENSG00000147251	249.739642606209	-0.115538741263086	0.353094549407707	-0.327217572338329	0.743503331021329	0.894163722901113	DOCK11
ENSG00000147255	208.313211972264	1.42277550193433	0.511562032965167	2.78123748489992	0.00541521071344577	0.0865580529886925	IGSF1
ENSG00000147256	1.5093096062805	2.91533442857346	1.69766056814074	1.71726579699398	0.0859306183671318	0.344741887643155	ARHGAP36
ENSG00000147257	27494.6248952132	0.338169784263366	0.616964124472162	0.548119041042596	0.583610167013205	0.812368817287444	GPC3
ENSG00000147262	3.48022723382359	3.77597499486213	1.45256821857218	2.5995164609713	0.0093355200990551	0.114575214779637	GPR119
ENSG00000147274	3421.51078543578	0.0928395982033672	0.110739929907971	0.83835702515362	0.4018302177282	0.690366836664556	RBMX
ENSG00000147316	343.389876099918	-0.112934627918985	0.145776538018486	-0.774710590977706	0.438510691346893	0.719407620269188	MCPH1
ENSG00000147324	912.034150985607	-0.0942976976377894	0.198740818107276	-0.474475744519124	0.635160690623625	0.840593648801846	MFHAS1
ENSG00000147364	1529.72755942035	-0.204174252848218	0.223509881137531	-0.913490946391694	0.360984393056482	0.659533020204564	FBXO25
ENSG00000147378	25.457285754982	0.714013275084273	0.419252691066923	1.70306187723503	0.0885564892800597	0.3492485022285	FATE1
ENSG00000147381	4.81772352398883	5.0337380216478	1.45288254269457	3.46465586427383	0.000530910386118754	0.02353684855638	MAGEA4
ENSG00000147383	2250.19364849539	-0.270444548180396	0.225998299964921	-1.19666629449148	0.231436649462813	0.541708288966681	NSDHL
ENSG00000147394	165.64562313115	0.293616715144607	0.225640274727364	1.30126022714419	0.193169396201293	0.50267913912603	ZNF185
ENSG00000147400	1521.6147788154	0.0117884584535725	0.180051779272166	0.065472601832793	0.947797720088297	0.980250832126862	CETN2
ENSG00000147403	45713.5956474053	-0.01599514129361	0.214731231408814	-0.0744891238627408	0.940621195025122	0.977695037099878	RPL10
ENSG00000147408	281.825270092832	-0.304054060801399	0.248064087238611	-1.22570769588639	0.220308693094688	0.528832850355474	CSGALNACT1
ENSG00000147416	2147.09596062797	-0.0379169160629276	0.177130384539146	-0.214062178894824	0.830498569021077	0.936560445856317	ATP6V1B2
ENSG00000147419	1257.17714897325	-0.488769422508046	0.180981066014369	-2.70066606011283	0.00692007814396749	0.0975883791897034	CCDC25
ENSG00000147421	316.206950470138	-0.0373404919832733	0.163811652861232	-0.227947715141518	0.819686887700422	0.931914288211548	HMBOX1
ENSG00000147432	0.338251892299106	0.173249086480322	1.04736376877157	0.16541443541008	0.868617792372321	NA	CHRNB3
ENSG00000147434	1.35534048024631	-0.617719667350654	0.751592316879782	-0.821881295853453	0.411144459173565	0.699172597847217	CHRNA6
ENSG00000147437	27.0695682650941	0.875229253999021	0.292761639946644	2.98956261537042	0.00279377179661026	0.0620714550654486	GNRH1
ENSG00000147439	269.585364139657	-0.0402141848296636	0.17747349139447	-0.226592628080323	0.820740525148107	0.932517690479098	BIN3
ENSG00000147443	302.434973537567	0.129465589203043	0.353583710762667	0.366152583567242	0.714251221774013	0.877712206764261	DOK2
ENSG00000147454	769.37070873133	-0.212903254570592	0.218155400616936	-0.975924748910679	0.329101756666428	0.634260311097377	SLC25A37
ENSG00000147457	1114.10901350793	-0.110679588617862	0.137450028862013	-0.805235106418013	0.420684021413948	0.705093119489519	CHMP7
ENSG00000147459	984.899686285384	-0.0310696600578655	0.260052791296682	-0.119474434029126	0.904899493630665	0.965646608807606	DOCK5
ENSG00000147465	5.21007435889523	0.872108344426773	0.558933934943499	1.56030666578678	0.118687428922931	0.40005204316738	STAR
ENSG00000147471	1841.53292032079	-0.391341299589499	0.21489639740911	-1.82106961451048	0.06859627546593	0.30801352849802	PROSC
ENSG00000147475	2205.75655764251	0.0381083685027722	0.238722807074617	0.159634385041647	0.873169090964117	0.954544772147086	ERLIN2
ENSG00000147481	38.7823682170761	0.216680857067817	0.798300650361895	0.271427634400133	0.786062150333285	0.915961032672293	SNTG1
ENSG00000147485	24.4164831933367	-0.693188885556558	0.412032302595813	-1.68236539026055	0.092498008306496	0.356288405255599	PXDNL
ENSG00000147488	3.9422216770065	0.178523214621468	0.571770800094788	0.312228631808188	0.754866773963874	0.899889779646756	ST18
ENSG00000147509	11.1903426342774	2.62619491027563	0.579117259077173	4.53482411223677	5.76515084915581e-06	0.00159390035174628	RGS20
ENSG00000147526	2788.86969357091	0.0516481002331104	0.305545357672423	0.169035787768318	0.865768491851301	0.950895318025816	TACC1
ENSG00000147533	1556.87123168106	-0.0152854026515072	0.192790301963092	-0.0792851222072025	0.936805839805326	0.976141254496245	GOLGA7
ENSG00000147535	1081.21646301389	0.165573865676858	0.280538801548585	0.590199518793422	0.555056894714315	0.796361888623059	PLPP5
ENSG00000147536	167.875784022295	0.572553200367651	0.409719116681466	1.39742857254274	0.162284731961225	0.464522305980723	GINS4
ENSG00000147548	1257.27729385009	-0.0800070463202287	0.248584099742745	-0.321851021054952	0.747565559876072	0.896174929259556	NSD3
ENSG00000147570	20.8260743979159	0.349093166378376	0.426170690511698	0.81913931237088	0.412706934830076	0.700457893116627	DNAJC5B
ENSG00000147571	0.576911339734998	1.18491965647207	1.22122918267599	0.970268049012423	0.331912899044783	NA	CRH
ENSG00000147573	1686.6178747086	0.288175319519442	0.643603326269146	0.447752999024947	0.654331467497382	0.850141772356816	TRIM55
ENSG00000147576	1291.30607661406	-0.369795113446895	0.371320489436307	-0.995892023109935	0.319302611510915	0.627378060482534	ADHFE1
ENSG00000147586	996.370446970117	0.129667453821017	0.189465685022449	0.684384899596215	0.493732148770938	0.754777377224992	MRPS28
ENSG00000147588	1.11037250064257	0.382663543325743	1.62146422586415	0.235998757926222	0.81343363398866	0.928723016377758	PMP2
ENSG00000147592	1408.7967642025	-0.0611780705822683	0.224154607962713	-0.272928007763485	0.784908556475207	0.915302087459628	LACTB2
ENSG00000147596	0.279063579108851	0.513627802938365	1.14393104098577	0.449002417572087	0.653429912659378	NA	PRDM14
ENSG00000147601	842.99768396173	0.180320599293692	0.154652169043279	1.16597523597118	0.243624458006013	0.554353454966244	TERF1
ENSG00000147604	28834.2530367101	0.744459472143075	0.330177235168326	2.25472683410032	0.0241504802447271	0.183571323393922	RPL7
ENSG00000147606	12.0566566640528	1.01958634180854	0.383513402804549	2.65854161641426	0.00784796574376352	0.104762217861835	SLC26A7
ENSG00000147614	58.8487271900573	2.37804464766102	0.535899936430166	4.43747887619111	9.10186508736474e-06	0.00198065485908986	ATP6V0D2
ENSG00000147642	2287.47200499565	-0.342760936776355	0.391190989291053	-0.876198445668528	0.380922161374558	0.675023125457853	SYBU
ENSG00000147647	10745.6889376815	-1.08819794367288	0.430099083876303	-2.53010988506512	0.0114026809197262	0.127454334298456	DPYS
ENSG00000147649	6861.54748668909	0.0731754498126287	0.161525452989732	0.453027361683241	0.650529039098075	0.848337990943142	MTDH
ENSG00000147650	243.32500391166	1.18158630902497	0.423275588121579	2.79152954288867	0.00524595684552917	0.0861837800727119	LRP12
ENSG00000147654	1390.95568187918	0.0524502233437645	0.206161619020527	0.254413132730309	0.799176406228611	0.921473156720475	EBAG9
ENSG00000147655	20.6225975101677	-0.959627314588128	0.752091219726787	-1.27594537659505	0.201974828995606	0.512725916350783	RSPO2
ENSG00000147669	2343.12312106831	0.460348861513186	0.168578348973507	2.73077096979716	0.00631863657418147	0.0943374606784407	POLR2K
ENSG00000147676	3786.61667720859	0.607362704715674	0.362978598434535	1.6732741471126	0.0942733394561956	0.358896249144875	MAL2
ENSG00000147677	8075.20418257419	0.354225799645026	0.21324128373515	1.66115019306009	0.0966832858544936	0.363923315393376	EIF3H
ENSG00000147679	590.833132343427	0.37342737507806	0.15956829080166	2.3402354766225	0.0192715848399528	0.164676634939322	UTP23
ENSG00000147684	12450.3740620798	0.290847524171052	0.275096385746319	1.05725679885616	0.290394403879334	0.600891695705684	NDUFB9
ENSG00000147687	805.73079484288	0.242431832686931	0.191786211111935	1.2640733203986	0.206203711581861	0.515930245486286	TATDN1
ENSG00000147689	11.553539776875	-0.23414579066864	0.463756653570359	-0.504889339842358	0.613636561832168	0.828142300069836	FAM83A
ENSG00000147697	16.9832454217418	0.12143698960273	0.511264752577513	0.237522710084182	0.812251303125618	0.928048905267144	GSDMC
ENSG00000147724	24.3694566093216	-0.902644831240608	0.57071391189493	-1.58160649745434	0.113739429816666	0.393665005594248	FAM135B
ENSG00000147789	805.166231412302	0.532122837133713	0.190892042619585	2.7875590298656	0.00531067780058877	0.0863592537200182	ZNF7
ENSG00000147799	213.85676558616	0.82455167018132	0.288430060859392	2.85875774433679	0.00425303444648171	0.0778388084077994	ARHGAP39
ENSG00000147804	1241.83072947512	0.147075158416761	0.512854856160671	0.286777353572886	0.774282804169676	0.909738778085319	SLC39A4
ENSG00000147813	6090.22281377192	0.210882148763052	0.284773738858971	0.740525266156961	0.458981336032719	0.733090867143935	NAPRT
ENSG00000147852	289.74606125077	0.6363143640535	0.521895858812257	1.21923627733249	0.222754526599454	0.531736846303359	VLDLR
ENSG00000147853	4951.31737656508	-1.01542474781609	0.203302386050108	-4.99465238723673	5.8941835262785e-07	0.000363060654563304	AK3
ENSG00000147854	766.164204691097	-0.211920051174251	0.154772129522326	-1.36923909897926	0.170924547864123	0.476635316696204	UHRF2
ENSG00000147862	1902.56218714487	-0.00434196321880744	0.210818299583371	-0.0205957605548865	0.983568122337113	0.993977040655016	NFIB
ENSG00000147869	0.0582907874482445	0.0403516568871423	2.94250021925407	0.0137133912932627	0.989058639745347	NA	CER1
ENSG00000147872	17355.9866602604	-0.354882436725815	0.361570767938567	-0.98150201342082	0.326345242008666	0.632768565365201	PLIN2
ENSG00000147874	545.293144736574	0.0149400494432478	0.224734336768622	0.0664787128574372	0.94699670489186	0.979984842492881	HAUS6
ENSG00000147883	406.208157547776	0.367559555806542	0.295356300330055	1.24446153813479	0.21332974646474	0.522161788752105	CDKN2B
ENSG00000147889	889.920894320691	0.527308228972874	0.394264873543834	1.33744663640254	0.181076890104994	0.488508231447025	CDKN2A
ENSG00000147894	437.073066727622	-0.478957596894653	0.319033608418037	-1.50127630524451	0.133284110919796	0.422378171279008	C9orf72
ENSG00000147905	576.597307821991	0.136661990678783	0.121175181594077	1.1278051237966	0.259402229013021	0.570549876955205	ZCCHC7
ENSG00000147912	312.218244666346	0.451032430243107	0.222239070156018	2.02949206872792	0.0424081960080585	0.24393403340658	FBXO10
ENSG00000147955	9452.37559939881	0.0274301375287434	0.210622911780757	0.130233398146619	0.896381771685842	0.962513785099347	SIGMAR1
ENSG00000147996	153.847391385664	0.155521543090273	0.188360655134516	0.825658325403511	0.408997939072445	0.697378888302763	CBWD5
ENSG00000148019	576.569621583903	0.2316552192614	0.207517606429494	1.11631597553197	0.264286905678729	0.574943674500202	CEP78
ENSG00000148053	104.989355882794	-0.341085217720708	0.603920530801499	-0.564784934978173	0.572220055109289	0.805842301063067	NTRK2
ENSG00000148057	700.283002766991	-0.357419446085323	0.281518728031883	-1.269611611931	0.204223011084027	0.514194784257842	IDNK
ENSG00000148082	39.6562921361293	0.441165084211625	0.379232826011142	1.16330932860401	0.244704022167168	0.555273789579066	SHC3
ENSG00000148090	789.114617770824	-0.267624985518614	0.216643689320049	-1.23532324601088	0.216710225600887	0.526170205328626	AUH
ENSG00000148110	1123.44838569705	0.12924165419846	0.170609796358863	0.757527744342485	0.448733750538826	0.726710955912211	MFSD14B
ENSG00000148120	1831.86922676175	-0.0338628377360846	0.178639651389395	-0.189559470547057	0.849654349106831	0.943859640104475	C9orf3
ENSG00000148123	799.863644628902	0.0548814690395546	0.438253260699316	0.125227748338896	0.900343250156438	0.963937973644197	PLPPR1
ENSG00000148143	79.939753019914	0.00607710157002444	0.389039296366699	0.0156207910788948	0.987536918823583	0.995269633550537	ZNF462
ENSG00000148153	725.819065123096	-0.180644199192712	0.148481939249514	-1.21660721907162	0.22375369474617	0.532507240690933	INIP
ENSG00000148154	1873.08750186786	-0.0676650598113133	0.20918335950981	-0.323472478737679	0.746337446936778	0.895573780513366	UGCG
ENSG00000148158	724.216447982929	0.107642550032274	0.189224186050557	0.568862534324837	0.569449432610126	0.803849783471931	SNX30
ENSG00000148175	13908.7773713063	-0.23752158710634	0.249545890292795	-0.951815262626256	0.341190680157174	0.643327392661068	STOM
ENSG00000148180	8206.45467454909	-0.513463077845644	0.279123846050922	-1.83955289062608	0.0658339060726919	0.302635826797995	GSN
ENSG00000148187	1017.86340341624	0.0800496254066808	0.129411963376265	0.618564337625699	0.536203401454957	0.785117587646968	MRRF
ENSG00000148200	389.890407418771	1.26781032280268	0.294432023844693	4.30595254635556	1.66268699992415e-05	0.00305067688166935	NR6A1
ENSG00000148204	5.86045254085034	0.109755668996193	0.421107544918056	0.26063572196872	0.794373439372205	0.919646637101162	CRB2
ENSG00000148218	9315.30687142302	-0.579966648038527	0.295246046358526	-1.9643502603732	0.0494894868165113	0.263277353215414	ALAD
ENSG00000148219	166.738580603572	-0.442593418599902	0.214698787507969	-2.06146212438891	0.0392589733126091	0.235875478704669	ASTN2
ENSG00000148225	147.051075728584	-0.10664196293831	0.268775887779086	-0.396769084531726	0.691537750404913	0.866759607675219	WDR31
ENSG00000148229	1958.26841543195	0.0540795778167968	0.137539675060846	0.393192566384008	0.694177259666182	0.868084320143026	POLE3
ENSG00000148248	15744.5385990019	0.00630952259990095	0.120062244318511	0.0525520960874473	0.958088785973884	0.984202540605532	SURF4
ENSG00000148288	141.436444538259	0.947833243272649	0.367395812778406	2.57986947674967	0.00988376644300812	0.118805323858742	GBGT1
ENSG00000148290	2889.15790755165	-0.265590805268708	0.20539926288227	-1.29304653552208	0.195994964722192	0.505779904099008	SURF1
ENSG00000148291	883.138129070496	0.820397978680459	0.285161620941157	2.87695790188312	0.00401529159357379	0.0755198845303895	SURF2
ENSG00000148296	1534.92552639927	0.191600980696232	0.144175277533124	1.32894476760908	0.183866192693091	0.491132183109684	SURF6
ENSG00000148297	939.274337331652	0.5371497697548	0.188016159841784	2.85693405400266	0.00427754700140494	0.0780686276542127	MED22
ENSG00000148300	1454.4374704721	0.442515748565589	0.188963996917328	2.34179926221179	0.0191910336596649	0.164425115513284	REXO4
